#index RAdeg DECdeg dist V-J specind HIPindex Vmag HIPmag Jmag Hmag Kmag MV B-V HIPV-I V-I Teff SpT Blum HZseparcsec HZcontrast mass FLAG(SUPERBLINK) FLAG(2MASSCNS3) FLAG(CNS3) FLAG(HIPS) FLAG(HIPD) FLAG(RECONS) name
9159 319.941681 -26.352011 18.726591 1.446000 5.500000 105312 6.560000 6.764000 5.114000 4.720000 4.574000 5.197706 0.737000 0.850000 0.850000 5258.910156 6.001211 0.910884 0.050965 1.91023e-10 0.889637 0 1 0 1 1 0 Gl825.4A
9172 105.306694 -25.948816 14.647722 1.558000 6.100000 33817 6.710000 6.853900 5.152000 4.845000 4.636000 5.881150 0.882000 0.910000 0.910000 5155.289062 6.111316 0.501422 0.048343 3.47013e-10 0.858868 0 1 0 1 0 0 Gl259
9173 34.744358 -25.946768 12.669454 1.274000 5.800000 10798 6.330000 6.473900 5.056000 4.694000 4.551000 5.816210 0.724000 0.830000 0.830000 5472.442871 5.811705 0.489541 0.055225 3.55435e-10 0.936489 0 1 0 1 0 0 Gl95
9179 214.754684 -25.816317 18.034266 0.914000 4.700000 69965 5.870000 5.973000 4.956000 4.717000 4.512000 4.589508 0.518000 0.610000 0.610000 6044.981445 4.895472 1.388084 0.065330 1.25353e-10 1.14181 0 1 0 1 0 0 Gl542.1AB
9186 119.517235 -25.626032 18.511662 1.914000 6.300000 38939 8.420000 8.560300 6.506000 5.944000 5.833000 7.082773 1.043000 1.140000 1.140000 4667.016113 6.368088 0.208651 0.024675 8.3393e-10 0.789574 0 1 0 1 0 0 Gl293.2
9196 311.524017 -25.270517 14.677822 0.767000 4.500000 102485 4.130000 4.232000 3.363000 3.104000 3.094000 3.296692 0.426000 0.490000 0.490000 6545.848633 4.472424 4.402741 0.142955 3.95208e-11 1.33379 0 1 0 1 0 0 Gl805
9201 192.045456 -24.807013 19.876764 2.139999 6.400000 62472 8.900000 8.999000 6.760000 6.182000 6.031000 7.408271 1.149000 1.240000 1.240000 4484.911133 6.507545 0.173507 0.020956 1.00284e-09 0.746228 0 1 0 1 1 0 GJ1164A
9202 192.042480 -24.804993 16.761650 2.581000 6.000000 62471 9.900000 10.014000 7.319000 6.675000 6.491000 8.778416 1.380000 1.630000 1.630000 4019.931885 6.693356 0.069800 0.015762 2.49282e-09 0.643986 0 1 0 1 0 0 GJ1164B
9203 9.332446 -24.767225 15.532774 1.133000 6.100000 2941 5.570000 6.317000 4.437000 3.976000 4.027000 4.613755 0.715000 0.780000 0.780000 5582.438965 5.593903 1.447618 0.077460 1.20197e-10 0.97061 0 1 0 1 1 0 Gl25AB
9204 182.103134 -24.728781 14.936520 0.495000 4.000000 59199 4.020000 4.099100 3.525000 3.364000 3.307000 3.148753 0.334000 0.400000 0.400000 7159.098145 4.024060 4.907935 0.148320 3.54528e-11 1.56075 0 1 0 1 0 0 Gl455.3
9211 207.836258 -24.389772 19.474197 0.900000 5.500000 67620 6.430000 6.566500 5.530000 4.829000 4.665000 4.982702 0.703000 0.780000 0.780000 5418.260254 5.847826 1.068985 0.053092 1.62771e-10 0.925652 0 1 0 1 0 0 Gl530
9212 222.921127 -24.303083 17.027073 1.820000 6.300000 72688 7.810000 7.947100 5.990000 5.493000 5.385000 6.654300 1.036000 1.080000 1.080000 4760.822754 6.323418 0.292277 0.031751 5.95327e-10 0.802975 0 1 0 1 0 0 Gl565
9217 23.315145 -24.177574 19.051249 1.276000 6.000000 7235 6.970000 7.112400 5.694000 5.269000 5.157000 5.570383 0.766000 0.800000 0.800000 5364.614258 5.883591 0.630408 0.041676 2.76012e-10 0.914923 0 1 0 1 0 0 Gl59A
9221 298.574280 -23.940075 14.048890 1.473000 6.300000 97944 6.220000 6.360400 4.747000 4.158000 4.043000 5.481790 1.016000 1.020000 1.020000 4954.131348 6.237334 0.783630 0.063011 2.22043e-10 0.835066 0 1 0 1 0 0 Gl770
9222 145.561127 -23.916208 15.012761 0.854000 5.000000 47592 4.930000 5.036600 4.076000 3.728000 3.722000 4.047697 0.534000 0.580000 0.580000 6228.150391 4.713166 2.248266 0.099877 7.7393e-11 1.20605 0 1 0 1 0 0 Gl364
9223 93.438858 -23.862207 16.722408 1.241000 5.500000 29568 6.370000 6.503900 5.129000 4.863000 4.726000 5.253506 0.713000 0.760000 0.760000 5638.263184 5.408684 0.796155 0.053358 2.1855e-10 0.989132 0 1 0 1 0 0 GJ3389
9225 262.278076 -23.835936 18.860807 2.433000 6.500000 85561 9.610000 9.716400 7.177000 6.567000 6.390000 8.232199 1.272000 1.450000 1.450000 4267.238770 6.610920 0.094040 0.016259 1.85027e-09 0.693448 0 1 0 1 0 0 GJ4008
9230 310.047638 -23.774988 14.382281 1.064000 5.800000 101997 6.360000 6.502900 5.296000 4.810000 4.597000 5.570861 0.719000 0.780000 0.780000 5472.442871 5.811705 0.613661 0.054467 2.83544e-10 0.936489 0 1 0 1 0 0 Gl796
9238 56.712456 -23.248438 17.627357 0.611000 4.300000 17651 4.220000 4.316400 3.609000 3.393000 3.353000 2.989064 0.434000 0.510000 0.510000 6744.194824 4.273117 5.776957 0.136352 3.01197e-11 1.42538 0 1 0 1 0 0 Gl155
9239 12.360155 -23.212774 18.688095 1.337000 5.800000 3850 7.150000 7.298100 5.813000 5.433000 5.305000 5.792175 0.769000 0.820000 0.820000 5364.614258 5.883591 0.513931 0.038361 3.38567e-10 0.914923 0 1 0 1 0 0 Gl36
9245 12.890132 -22.909395 15.634771 2.405000 6.500000 4022 8.950000 9.061400 6.545000 5.921000 5.735000 7.979542 1.290000 1.490000 1.490000 4224.988770 6.625004 0.122910 0.022423 1.41567e-09 0.684998 0 1 0 1 0 0 Gl40A
9250 129.783630 -22.662907 19.920319 1.002000 5.300000 42430 5.050000 5.438000 4.048000 3.594000 3.589000 3.553519 0.720000 0.730000 0.730000 5751.592285 5.235509 3.718886 0.096808 4.67882e-11 1.0129 0 1 0 1 1 0 Gl314A
9253 345.069550 -22.524488 8.217602 2.534000 6.500000 113576 7.880000 7.971000 5.346000 4.696000 4.478000 8.306274 1.379000 1.630000 1.630000 4019.931885 6.693356 0.107824 0.039959 1.61374e-09 0.643986 0 1 0 1 0 0 Gl884
9256 86.116562 -22.447487 8.926977 0.786000 4.700000 27072 3.590000 3.697700 2.804000 2.606000 2.508000 3.836478 0.481000 0.570000 0.570000 6416.869629 4.554782 2.691536 0.183779 6.46471e-11 1.28165 0 1 0 1 0 0 Gl216A
9267 207.441284 -22.109890 14.300014 2.241000 6.400000 67487 8.160000 8.289600 5.919000 5.323000 5.160000 7.383317 1.257000 1.400000 1.400000 4396.540527 6.551730 0.187950 0.030317 9.25779e-10 0.724135 0 1 0 1 0 0 Gl529
9275 265.857727 -21.683086 17.652250 0.779000 4.600000 86736 4.860000 4.968900 4.081000 3.787000 3.877000 3.626000 0.469000 0.540000 0.540000 6545.848633 4.472424 3.250874 0.102141 5.35241e-11 1.33379 0 1 0 1 0 0 Gl692
9280 224.363968 -21.411282 5.860978 1.977000 6.400000 73184 5.640000 5.877000 3.663000 3.085000 3.048000 6.800149 1.024000 1.230000 1.230000 4667.016113 6.368088 0.270688 0.088770 6.42806e-10 0.78 0 1 0 1 1 1 Gl570A
9288 260.250885 -21.112434 17.355085 1.035000 4.200000 84893 4.390000 4.470400 3.355000 3.136000 3.067000 3.192866 0.394000 0.470000 0.470000 6290.432129 4.649568 4.911750 0.127700 3.54253e-11 1.23017 0 1 0 1 0 0 Gl670AB
9289 279.722687 -21.051502 13.083868 1.061000 5.500000 91438 5.850000 5.984100 4.789000 4.309000 4.227000 5.266319 0.673000 0.730000 0.730000 5638.263184 5.408684 0.786814 0.067795 2.21145e-10 0.989132 0 1 0 1 0 0 Gl722
9302 302.582764 -20.492516 15.615240 2.425000 6.400000 99385 8.910000 9.009700 6.485000 5.867000 5.703000 7.942256 1.296000 1.500000 1.500000 4224.988770 6.625004 0.127204 0.022840 1.36788e-09 0.684998 0 1 0 1 0 0 Gl782
9303 170.360641 -20.453503 13.157895 2.473000 6.400000 55454 8.570000 8.829000 6.097000 5.464000 5.302000 7.974068 1.340000 1.660000 1.660000 4100.732422 6.666422 0.136933 0.028123 1.27069e-09 0.660146 0 1 0 1 1 0 Gl425A
9305 241.417862 -20.449186 18.712574 1.858000 6.300000 78843 7.390000 7.528800 5.532000 4.983000 4.856000 6.029332 1.043000 1.130000 1.130000 4713.686035 6.345864 0.534996 0.039088 3.25236e-10 0.796241 0 1 0 1 0 0 Gl610
9312 37.255466 -19.979618 18.903591 2.189000 6.400000 11565 8.780000 8.953000 6.591000 5.997000 5.828000 7.397278 1.120000 1.300000 1.300000 4440.505859 6.529747 0.180363 0.022466 9.64722e-10 0.735126 0 1 0 1 1 0 Gl100A
9318 320.058044 -19.850533 16.220600 2.549000 6.500000 105341 9.090000 9.188300 6.541000 5.905000 5.721000 8.039665 1.340000 1.600000 1.600000 4019.931885 6.693356 0.137835 0.022888 1.26238e-09 0.643986 0 1 0 1 0 0 Gl826.1
9320 51.966972 -19.805222 12.493753 2.502000 6.500000 16134 8.390000 8.488300 5.888000 5.251000 5.068000 7.906536 1.337000 1.550000 1.550000 4100.732422 6.666422 0.145721 0.030554 1.19406e-09 0.660146 0 1 0 1 0 0 Gl142
9322 99.170830 -19.255709 19.751135 1.777000 6.100000 31592 3.950000 4.120000 2.173000 1.679000 1.564000 2.472040 1.037000 1.020000 1.020000 4808.431152 6.300747 13.366030 0.185101 1.30181e-11 0.809776 0 1 0 1 0 0 Gl239.1
9326 277.829346 -18.908339 13.252054 1.524000 6.100000 90790 6.810000 6.952600 5.286000 4.870000 4.704000 6.198584 0.861000 0.920000 0.920000 5104.246582 6.150579 0.381138 0.046586 4.56527e-10 0.854942 0 1 0 1 0 0 Gl716
9332 41.274921 -18.572651 14.220705 0.984000 4.500000 12843 4.470000 4.571800 3.486000 3.236000 3.249000 3.705394 0.481000 0.540000 0.540000 6290.432129 4.649568 3.063551 0.123081 5.67968e-11 1.23017 0 1 0 1 0 0 Gl111
9334 199.604050 -18.308611 8.555052 1.406000 5.500000 64924 4.740000 4.866000 3.334000 2.974000 2.956000 5.078887 0.709000 0.750000 0.750000 5582.438965 5.593903 0.850000 0.107767 2.04706e-10 0.97061 0 1 0 1 0 0 Gl506
9340 168.836227 -18.143322 14.263301 2.590000 6.700000 54966 9.970000 10.234100 7.380000 6.760000 6.603000 9.198900 1.340000 1.550000 1.550000 4060.131104 6.679956 0.045835 0.015010 3.79626e-09 0.652026 0 1 0 1 0 0 Gl421B
9345 24.756374 -17.950527 2.675943 6.327000 7.550000 -100 12.610000 -100.000000 6.283000 5.690000 5.343000 15.472615 -100.000000 -100.000000 4.114000 2700.000000 7.600000 0.001477 0.014362 1.17814e-07 0.11 0 1 0 0 0 1 Gl65AB
9355 71.900887 -16.934868 13.276686 1.024000 5.300000 22263 5.490000 5.618400 4.466000 4.116000 3.999000 4.874551 0.632000 0.690000 0.690000 5809.108398 5.170892 1.095003 0.078817 1.58904e-10 1.03455 0 1 0 1 0 0 Gl177
9357 353.204956 -16.845112 15.156108 2.354000 6.500000 116215 8.590000 8.714600 6.236000 5.607000 5.473000 7.687062 1.290000 1.470000 1.470000 4309.911133 6.595044 0.150245 0.025575 1.15811e-09 0.702478 0 1 0 1 0 0 Gl898
9361 101.288544 -16.713142 2.631440 -0.039000 3.100000 32349 -1.430000 -1.087600 -1.391000 -1.391000 -1.390000 1.469032 0.009000 -0.020000 -0.020000 9941.769531 2.962689 25.400000 1.915241 6.85039e-12 1.99 0 1 0 1 0 1 Gl244AB
9363 45.462791 -16.591833 6.953619 4.110000 7.250000 -100 11.220000 -100.000000 7.110000 6.560000 6.285000 12.008945 -100.000000 -100.000000 2.609752 3197.622070 7.341189 0.010253 0.014562 1.69711e-08 0.25 0 1 0 0 0 1 GJ3192A
9372 188.018692 -16.195866 18.281536 0.691000 4.200000 61174 4.300000 4.385300 3.609000 3.372000 3.372000 2.989937 0.388000 0.440000 0.440000 6744.194824 4.273117 5.772313 0.131420 3.01439e-11 1.42538 0 1 0 1 0 0 Gl471.2
9374 326.759521 -16.126566 11.866619 0.596000 3.500000 107556 2.850000 2.940900 2.254000 2.063000 2.014000 2.478365 0.180000 0.350000 0.350000 7159.098145 4.024060 9.100265 0.254214 1.91203e-11 1.56075 0 1 0 1 0 0 Gl837
9378 26.021364 -15.939556 3.650035 1.341000 5.850000 8102 3.490000 3.629500 2.149000 1.800000 1.794000 5.678515 0.727000 0.820000 0.820000 5527.167480 5.688054 0.547667 0.202750 3.17712e-10 0.92 0 1 0 1 0 1 Gl71
9395 2.816284 -15.467323 18.747656 0.737000 4.500000 910 4.890000 5.002500 4.153000 3.800000 3.821000 3.525265 0.487000 0.590000 0.590000 6416.869629 4.554782 3.584968 0.100994 4.8536e-11 1.28165 0 1 0 1 0 0 Gl10
9397 339.639954 -15.299806 3.454232 6.477000 7.500000 -100 13.030000 -100.000000 6.553000 5.954000 5.537000 15.338243 -100.000000 -100.000000 4.114000 2700.000000 7.600000 0.001671 0.011836 1.04099e-07 0.11 0 1 0 0 0 1 Gl866AB
9404 169.092712 -14.693083 17.914726 2.698999 6.700000 55066 9.980000 10.077800 7.281000 6.651000 6.456000 8.713948 1.401000 1.690000 1.690000 3940.723389 6.819277 0.078941 0.015683 2.20418e-09 0.616145 0 1 0 1 0 0 GJ1144
9415 89.101326 -14.168038 14.878738 0.647000 4.100000 28103 3.710000 3.788800 3.063000 2.985000 2.993000 2.847169 0.337000 0.390000 0.390000 7159.098145 4.024060 6.479362 0.171080 2.68545e-11 1.56075 0 1 0 1 0 0 Gl225
9417 316.792297 -13.922816 17.646021 -100.000000 -100.000000 104239 -100.000000 7.334000 6.225000 5.358000 5.324000 6.100766 -100.000000 -100.000000 1.622183 3980.130615 6.749673 0.847334 0.052165 2.0535e-10 -100 0 1 0 0 1 0 Gl819B
9418 316.792297 -13.922816 17.574692 1.514000 6.100000 104239 7.120000 7.270000 5.606000 5.106000 5.023000 5.895561 0.901000 0.990000 0.990000 5053.709473 6.189454 0.512940 0.040752 3.39221e-10 0.851055 0 1 0 1 0 0 Gl819A
9421 117.943100 -13.897190 16.672224 1.051000 5.200000 38382 5.160000 5.670000 4.109000 3.695000 3.730000 4.050032 0.600000 0.670000 0.670000 5867.199707 5.112800 2.327551 0.091507 7.47567e-11 1.0636 0 1 0 1 1 0 Gl291B
9431 142.829163 -13.488833 10.531858 3.699000 7.200000 46706 10.060000 10.741000 6.361000 5.755000 5.511000 9.947475 1.545000 2.390000 2.390000 3327.458252 7.278428 0.054918 0.022251 3.16834e-09 0.385886 0 1 0 1 1 0 Gl352B
9453 43.132877 -12.769254 10.351967 1.220000 6.100000 13402 6.050000 6.190900 4.830000 4.230000 4.167000 5.974886 0.862000 0.910000 0.910000 5258.910156 6.001211 0.445237 0.064457 3.90803e-10 0.889637 0 1 0 1 0 0 Gl117
9454 124.599083 -12.629769 12.493753 0.997000 6.000000 40693 5.950000 6.093700 4.953000 4.364000 4.165000 5.466535 0.754000 0.790000 0.790000 5364.614258 5.883591 0.693682 0.066663 2.50835e-10 0.914923 0 1 0 1 0 0 Gl302
9461 299.332092 -12.566738 18.677624 2.473000 6.400000 98204 9.290000 9.389200 6.817000 6.197000 6.015000 7.933392 1.318000 1.510000 1.510000 4183.157227 6.638947 0.132772 0.019509 1.31052e-09 0.676631 0 1 0 1 0 0 Gl773A
9463 322.508942 -12.509437 18.406036 2.454000 6.400000 106147 9.110000 9.184500 6.656000 5.990000 5.881000 7.785198 1.261000 1.500000 1.500000 4224.988770 6.625004 0.147003 0.020831 1.18365e-09 0.684998 0 1 0 1 0 0 Gl830
9490 293.027344 -11.274986 17.627357 1.618000 6.200000 96085 7.530000 7.672600 5.912000 5.451000 5.331000 6.299064 0.922000 0.970000 0.970000 5003.672852 6.215794 0.361180 0.034094 4.81754e-10 0.843682 0 1 0 1 0 0 GJ1240
9491 143.107147 -11.184720 18.621973 1.745000 6.000000 46816 7.820000 7.972500 6.075000 5.596000 5.449000 6.469872 0.933000 1.040000 1.040000 4856.515625 6.279776 0.329270 0.030814 5.28441e-10 0.81809 0 1 0 1 0 0 Gl355
9493 225.180923 -11.133962 19.342360 2.661000 6.700000 73457 9.490000 9.568800 6.829000 6.148000 5.988000 8.057452 1.372000 1.660000 1.660000 3980.130615 6.749673 0.139759 0.019328 1.245e-09 0.630065 0 1 0 1 0 0 Gl571.1
9501 350.769287 -10.764876 19.124115 1.599000 6.200000 115445 7.800000 7.941000 6.201000 5.740000 5.591000 6.392094 0.881000 0.950000 0.950000 5003.672852 6.215794 0.331522 0.030108 5.24852e-10 0.843682 0 1 0 1 0 0 Gl894.5
9508 12.532185 -10.643770 15.752993 0.758000 4.700000 3909 5.170000 5.281000 4.412000 4.012000 4.015000 4.183185 0.514000 0.590000 0.590000 6290.432129 4.649568 1.972918 0.089164 8.81942e-11 1.23017 0 1 0 1 0 0 Gl37
9510 180.184860 -10.444839 12.763242 0.983000 6.000000 58576 5.540000 5.688300 4.557000 4.070000 4.027000 5.010195 0.760000 0.780000 0.780000 5638.263184 5.408684 0.996144 0.078199 1.74674e-10 0.989132 0 1 0 1 0 0 Gl454
9531 55.812317 -9.765199 9.040774 1.460000 6.000000 17378 3.520000 3.679600 2.060000 1.729000 1.619000 3.738972 0.915000 0.940000 0.940000 5258.910156 6.001211 3.491053 0.206668 4.98417e-11 0.889637 0 1 0 1 0 0 Gl150
9535 53.235088 -9.458306 3.213161 1.502000 6.200000 16537 3.730000 3.865200 2.228000 1.880000 1.776000 6.195338 0.881000 0.940000 0.940000 5104.246582 6.150579 0.340000 0.181471 5.11765e-10 0.85 0 1 0 1 0 1 Gl144
9552 202.559555 -8.573703 17.376194 -0.311000 -1.000000 65877 12.310000 12.390200 12.621000 12.677000 12.736000 11.110228 0.026000 -0.070000 -0.070000 14224.374023 2.645938 0.008870 0.005420 1.96162e-08 -100 0 1 0 1 0 0 Gl515
9554 243.904724 -8.368237 13.900473 0.823000 5.100000 79672 5.490000 5.626500 4.667000 4.162000 4.186000 4.774852 0.652000 0.690000 0.690000 5925.871582 5.023547 1.184135 0.078284 1.46943e-10 1.08529 0 1 0 1 0 0 Gl616
9556 253.869797 -8.336333 6.453278 5.100000 7.000000 -100 10.370000 -100.000000 5.270000 4.775000 4.403000 11.321098 -100.000000 -100.000000 3.296181 2866.104248 7.502292 0.040112 0.031035 4.33783e-09 0.33 0 1 0 0 0 1 Gl644B
9570 290.145660 -7.666291 10.951703 -0.071000 -1.000000 95071 12.280000 12.379500 12.351000 12.355000 12.421000 12.082591 0.070000 0.080000 0.080000 10658.922852 2.900000 0.001932 0.004014 9.00475e-08 -100 0 1 0 1 0 0 Gl754.1A
9571 63.840832 -7.658167 4.983803 -0.329000 0.000000 -100 9.520000 -100.000000 9.849000 9.986000 9.861000 11.032196 -100.000000 -100.000000 -0.196140 17530.005859 2.276999 0.015646 0.025098 1.11211e-08 0.5 0 1 0 0 0 1 Gl166B
9572 63.839874 -7.655917 4.983803 4.493000 7.400000 -100 11.240000 -100.000000 6.747000 6.278000 5.962000 12.752195 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.006330 0.015964 2.74872e-08 0.18 0 1 0 0 0 1 Gl166C
9573 63.823494 -7.644558 4.983803 1.417000 6.050000 19849 4.430000 4.561500 3.013000 2.594000 2.498000 5.942195 0.820000 0.890000 0.890000 5311.499023 5.935627 0.460000 0.136087 3.78261e-10 0.89 0 1 0 1 0 1 Gl166A
9578 1.679958 -7.538055 4.694836 5.447001 7.500000 -100 13.770000 -100.000000 8.323000 7.792000 7.439000 15.411899 -100.000000 -100.000000 3.574229 2809.630859 7.535511 0.001107 0.007086 1.57225e-07 0.11 0 1 0 0 0 1 GJ1002
9594 58.647789 -6.827297 15.566626 2.567000 7.000000 18280 9.020000 9.124300 6.453000 5.806000 5.629000 8.059028 1.366000 1.610000 1.610000 4019.931885 6.693356 0.135398 0.023638 1.2851e-09 0.643986 0 1 0 1 0 0 Gl156
9596 105.679314 -6.798464 18.443378 1.934000 6.500000 33955 8.380000 8.492500 6.446000 5.867000 5.755000 7.050798 1.078000 1.140000 1.140000 4667.016113 6.368088 0.214887 0.025134 8.09728e-10 0.789574 0 1 0 1 0 0 GJ1094
9622 75.202820 -5.750979 8.707767 1.831000 6.300000 23311 6.220000 6.363000 4.389000 3.797000 3.706000 6.520466 1.049000 1.100000 1.100000 4713.686035 6.345864 0.340328 0.066995 5.11272e-10 0.796241 0 1 0 1 0 0 Gl183
9625 220.764847 -5.657429 18.271515 0.535000 4.200000 71957 3.870000 3.958900 3.335000 3.069000 3.039000 2.561127 0.385000 0.470000 0.470000 6879.752930 4.168294 8.485568 0.159428 2.05054e-11 1.45902 0 1 0 1 0 0 Wo9491
9631 133.575790 -5.434534 17.385258 1.139000 5.300000 43726 6.010000 6.140700 4.871000 4.625000 4.456000 4.809094 0.661000 0.700000 0.700000 5751.592285 5.235509 1.169992 0.062217 1.48719e-10 1.0129 0 1 0 1 0 0 Gl327
9633 51.249439 -5.361887 15.391719 2.033000 6.500000 15919 7.860000 7.997900 5.827000 5.306000 5.124000 6.923564 1.153000 1.240000 1.240000 4575.057617 6.424942 0.255834 0.032862 6.80129e-10 0.772517 0 1 0 1 0 0 Gl141
9637 103.076538 -5.173705 8.710043 1.567000 6.300000 32984 6.580000 6.719600 5.013000 4.294000 4.107000 6.879899 1.071000 1.040000 1.040000 4760.822754 6.323418 0.237440 0.055944 7.32815e-10 0.802975 0 1 0 1 0 0 Gl250A
9644 256.266388 -5.063742 10.706638 2.178000 6.500000 83591 7.700000 7.833200 5.522000 4.942000 4.726000 7.551734 1.100000 1.360000 1.360000 4440.505859 6.529747 0.156446 0.036943 1.1122e-09 0.735126 0 1 0 1 0 0 Gl653
9648 230.517807 -4.777423 18.896448 2.473000 6.700000 75201 9.460000 9.568800 6.987000 6.346000 6.183000 8.078099 1.310000 1.530000 1.530000 4141.739746 6.652753 0.120264 0.018352 1.44682e-09 0.668348 0 1 0 1 0 0 Gl583
9663 88.789711 -4.168639 6.408203 1.423000 0.000000 -100 14.470000 -100.000000 13.047000 12.860000 12.777000 15.436319 -100.000000 -100.000000 0.639753 5985.130371 4.954870 0.000064 0.001248 2.71946e-06 0.5 0 1 0 0 0 1 Gl223.2
9667 87.145432 -4.094087 15.176810 0.710000 5.400000 27435 5.970000 6.097700 5.260000 4.595000 4.405000 5.064097 0.639000 0.700000 0.700000 5638.263184 5.408684 0.947897 0.064150 1.83564e-10 0.989132 0 1 0 1 0 0 GJ1085
9673 345.463806 -3.848231 17.035774 1.655000 6.400000 113718 7.480000 7.623200 5.825000 5.366000 5.232000 6.323191 0.943000 0.960000 0.960000 4954.131348 6.237334 0.361036 0.035271 4.81946e-10 0.835066 0 1 0 1 0 0 Gl886
9677 82.862297 -3.672142 5.682141 2.951000 7.100000 25878 7.950000 8.014600 4.999000 4.149000 4.039000 9.177440 1.474000 2.080000 2.080000 3712.339600 7.057447 0.065762 0.045131 2.64589e-09 0.57 0 1 0 1 0 1 Gl205
9678 281.863861 -3.639166 14.277555 2.426001 6.500000 92200 8.810000 8.921800 6.384000 5.744000 5.581000 8.036731 1.295000 1.500000 1.500000 4224.988770 6.625004 0.116604 0.023917 1.49224e-09 0.684998 0 1 0 1 0 0 Gl726
9680 114.997032 -3.596832 14.210601 1.687000 6.200000 37349 7.180000 7.326600 5.493000 5.063000 4.885000 6.416938 0.891000 1.010000 1.010000 4905.080566 6.258661 0.338404 0.040936 5.14178e-10 0.826536 0 1 0 1 0 0 Gl282A
9685 82.109482 -3.497618 13.020833 2.035000 6.500000 25623 7.650000 7.778500 5.615000 5.111000 4.880000 7.076806 1.113000 1.260000 1.260000 4529.760254 6.470240 0.228741 0.036731 7.60684e-10 0.758928 0 1 0 1 0 0 Gl204
9693 79.801041 -3.074141 16.866251 2.037000 6.300000 24819 7.770000 7.932000 5.733000 5.225000 5.046000 6.634907 1.051000 1.210000 1.210000 4620.808105 6.390091 0.324256 0.033762 5.36613e-10 0.782973 0 1 0 1 1 0 Gl200A
9697 275.328827 -2.897122 18.542555 1.740000 6.000000 89962 3.230000 3.399500 1.490000 1.037000 1.050000 1.889152 0.941000 0.960000 0.960000 5003.672852 6.215794 20.974358 0.246987 8.29584e-12 0.843682 0 1 0 1 0 0 Gl711
9700 97.345810 -2.812475 4.090983 4.804000 7.450000 30920 11.180000 10.984100 6.376000 5.754000 5.486000 13.120862 1.690000 3.040000 3.040000 2952.950195 7.460500 0.006115 0.019115 2.84534e-08 0.17 0 1 0 1 0 1 Gl234AB
9701 142.286835 -2.768956 17.334026 0.683000 4.600000 46509 4.590000 4.696700 3.907000 3.582000 3.560000 3.395503 0.411000 0.520000 0.520000 6545.848633 4.472424 4.019748 0.115664 4.32863e-11 1.33379 0 1 0 1 0 0 Gl348A
9712 249.088272 -2.323836 9.751341 1.324000 6.200000 81300 5.770000 5.912300 4.446000 4.053000 4.039000 5.824678 0.827000 0.870000 0.870000 5418.260254 5.847826 0.492245 0.071949 3.53483e-10 0.925652 0 1 0 1 0 0 Gl631
9721 274.961853 -1.938612 19.561815 2.576000 6.700000 89825 9.660000 9.755200 7.084000 6.455000 6.280000 8.202954 1.350000 1.590000 1.590000 4019.931885 6.693356 0.118589 0.017604 1.46726e-09 0.643986 0 1 0 1 0 0 Gl710
